# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.9956038529555694,2.4812950900383917,3.1185944678143622,6.747627866970295,2.9868115588667075,3.0000000000000218,0.015055089883224624,0.0,2.5822988683997745,0.0
 1.000706950573891,2.496469883118547,3.120393424950397,6.760805590175421,3.002120851721672,2.9999999999999347,0.014239926472170348,0.0,2.454973759117304,0.0
 1.0057867834213812,2.5116521547725257,3.1221966197275663,6.773276446516712,3.017360350264142,2.9999999999999565,0.013428498815509499,0.0,2.3268123906185787,0.0
 1.0108435572576004,2.5268414895240046,3.1240038167213617,6.785042610535382,3.0325306717728,3.0,0.012620588696956182,0.0,2.197796519908082,0.0
 1.015877472127977,2.542037471896659,3.1258147805072753,6.79610613111901,3.04763241638393,3.000000000000044,0.011815978689158145,0.0,2.067907276265204,0.0
 1.020888722552609,2.5572396864141673,3.1276292756608006,6.806468932335293,3.0626661676578264,3.0000000000000444,0.011014454127484386,0.0,1.9371251615399288,0.0
 1.0258774977072513,2.5724477176002045,3.1294470667574297,6.816132814212615,3.0776324931217527,2.999999999999911,0.010215801867856034,0.0,1.8054300542727617,0.0
 1.0308439815968786,2.5876611499784476,3.131267918372655,6.825099453491011,3.0925319447906343,2.999999999999955,0.009419809683140195,0.0,1.6728012051891104,0.0
 1.0357883532221888,2.6028795680725727,3.1330915950819698,6.833370404304732,3.1073650596665647,3.0,0.00862626715048017,0.0,1.539217234641619,0.0
 1.0407107867393908,2.618102556406257,3.134917861460866,6.840947098810788,3.122132360218171,3.0000000000000453,0.007834966125242475,0.0,1.4046561337720793,0.0
 1.0456114516136024,2.6333296995031765,3.136746482084836,6.84783084778591,3.1368343548408055,2.9999999999999547,0.007045698296219678,0.0,1.2690952572657028,0.0
 1.0504905127661641,2.6485605818870073,3.1385772215293732,6.854022841154535,3.1514715382984906,2.9999999999999547,0.006258257706280229,0.0,1.1325113198546697,0.0
 1.0553481307161616,2.6637947880814266,3.14040984436997,6.859524148470437,3.166044392148483,2.9999999999999543,0.005472438466310255,0.0,0.9948803931112505,0.0
 1.0601844617164242,2.6790319026101104,3.1422441151821183,6.864335719357194,3.180553385149271,3.0000000000000457,0.004688035972219087,0.0,0.8561778993877218,0.0
 1.0649996578842653,2.6942715099967356,3.1440797985413114,6.868458383897316,3.1949989736527944,3.000000000000046,0.0039048467039468253,0.0,0.7163786031988604,0.0
